id	year	context	target	task_a_label	task_b_label	task_b_stdev
442t	2020	Da der [ORG] hauptsächlich von Geschäftspartnern aus der Region beliefert wird, sind die Transportwege kurz, und die CO2-Emissionen werden reduziert. Beispielsweise bezieht die Tochtergesellschaft [ORG] das ganze Jahr über größtenteils saisonale Lebensmittel – fast alle stammen aus Bayern, gut die Hälfte aus der direkten Flughafenregion. Eine Beurteilung der Rahmenvertragspartner fand 2020 aufgrund der Corona-Pandemie nicht statt.	»Jugend forscht« am Airport Als Pate und Organisator des Regionalwettbewerbs »Jugend forscht/Schüler experimentieren« unterstützt der [ORG] den Nachwuchs mit ­besonderen Begabungen in Mathematik, Informatik, Naturwissen­schaften und Technik (MINT).	18	0.6666666666666666	0.0
443t	2021	Nachhaltigkeit ist uns wichtig und wird auch für die Gesellschaft zunehmend bedeutender. Als öffentlich-rechtliches Kreditinstitut, das zum Wohle der Gesellschaft in unserer Region beiträgt, möchten wir als Vorbild vorangehen. Deshalb haben wir bereits 2018 damit begonnen, das Thema stärker zu gewichten und es mit unserem regulären Strategieprozess zu verzahnen.	Hierzu haben wir die „Nachhaltigkeits-Leitsätze der [ORG]“ entwickelt und diese konkret den jeweiligen geschäfts- und teilstrategischen Zielen zugeordnet.	1	0.6666666666666666	0.0
444t	2021	Dabei wurden Scope 1, Scope 2 und verfügbare Scope 3 Emissionen berücksichtigt. Der größte Anteil der Emissionen besteht aus Scope-2-Emissionen, alle indirekten Emissionen aus der Erzeugung von gekauftem Strom und Fernwärme, die die [ORG] betreffen. Unter Scope 3 wurden Dienstreiseaktivitäten, brennstoffbezogene Emissionen und der Wasserverbrauch betrachtet.	Um Abfallmengen und andere mögliche Ausschlüsse zu berücksichtigen, wurde die berechnete Bilanz um zusätzliche 10% erhöht.	13	1.0	0.0
445t	2017	Warum uns das beunruhigt? Weil Nachhaltigkeitskommunikation sich aus unserer Sicht grundsätzlich von Marketing unterscheiden sollte. Schließlich geht es doch darum, praktische Schritte zur Lösung von Nachhaltigkeitsproblemen zu gehen, und dafür müssen diese erkannt, benannt und effektiv angegangen werden.	Das bedeutet aber eben nicht Business as usual und subjektive Kommunikation, sondern die von unterschiedlichen Stakeholdern benannten Probleme und somit auch unbequeme Themen anzugehen, und messbare bzw. nachweisbare Leistungen zu zeigen.	1	0.5	0.16666666666666666
446t	2020	Seit 2018 benutzt die [ORG] eine Nachhaltigkeitsvereinbarung für Lieferanten und Geschäftspartner, um die Nachhaltigkeit und ethische Verantwortung in der Wertschöpfungskette gewährleisten zu können. Bei der Auswahl ihrer Dienstleister achtet sie auf ein mit der [ORG] vergleichbares räumliches Geschäftsgebiet. Beim Einsatz von Handwerkern spielt die lokale Präsenz eine wichtige Rolle.	So können Transportwege minimiert und die regionale Wirtschaft gestärkt werden.	4	0.5	0.16666666666666666
447t	2021	Zielvereinbarungen zwischen Betriebsinhaberin und Mitarbeitenden werden in unserem Betrieb quartalsweise gemeinsam überprüft. Die Nachhaltigkeitsthemen und Ziele sind seit Q3 2022 in die OKR integriert. Einmal wöchentlich werden die OKRs der Mitarbeiter zusammen mit der Geschäftsführung besprochen.	Einmal im Monat gibt es ein Team Business update meeting mit Team und Geschäftsführung um evtl. OKR anzupassen.	8	0.6666666666666666	0.0
448t	2017	Aus diesem Grund finden auf die Arbeitsverhältnisse der [ORG] die Tarifverträge für den öffentlichen Dienst, insbesondere der [ORG], Anwendung. Die überwiegende Anzahl der Beschäftigten erhält eine Vergütung ausschließlich auf dieser tariflichen Basis. Die Vergütung der Vorstandsmitglieder bemisst sich nach dem zugrunde liegenden Dienstvertrag, der auf den Empfehlungen des [ORG] beruht.	Damit ist gewährleistet, dass der kurzfristige Erfolg keine gehaltlichen Anreize bietet.	8	1.0	0.0
449t	2018	Die [ORG] steht für kunden- und mitarbeiterorientiertes Handeln, Toleranz, Kritikfähigkeit, Integrität, Verantwortungs- und Kostenbewusstsein. Ziel der [ORG] ist es, die Bildungschancen und die Chancengleichheit unabhängig von der sozialen und kulturellen Herkunft, Alter, sexueller Orientierung und Geschlecht zu ermöglichen. In Schulungen werden Gleichbehandlung und Mittel zum Einsatz gegen Diskriminierung vermittelt.	Mitarbeit von Menschen mit Behinderung ist selbstverständlich.	15	0.6666666666666666	0.0
450t	2021	Wir sensibilisieren unsere Führungskräfte und Beschäftigte etwa durch unsere [ORG] Verhaltensleitsätze, die jeder Mitarbeiter im Handbuch findet und auf die in Meetings regelmäßig hingewiesen wird, für Compliancethemen. Künftig werden wir mit dem geplanten Verhaltenskodex für Mitarbeiter das Thema weiter intensivieren. Darüber hinaus betreuen wir momentan eine Bachelorarbeit (siehe Kriterium 10), die sich mit der Erarbeitung eines Compliancemanagementsystems für unser Unternehmen befasst.	Die Einführung ist für das Jahr 2022 geplant.	20	1.0	0.0
451t	2019	Alle Mitarbeiter arbeiten im Einklang mit dem Nachhaltigkeitsleitbild sowie der Unternehmens- und Umweltpolitik. Nachhaltigkeit ist ein wichtiger Treiber für den wirtschaftlichen Erfolg des Unternehmens, insofern ist das Erreichen von Nachhaltigkeitszielen grundsätzlicher Bestandteil des Wirtschaftens. Mit Ausnahme der leitenden Angestellten fallen alle Mitarbeiter unter Kollektivvereinbarungen.	Ihre Entlohnung erfolgt nach Tarifvertrag und den darin vereinbarten Lohn- und Gehaltsgruppen.	8	1.0	0.0
452t	2021	Über alle Leistungsindikatoren wird die gesamte Führungsebene regelmäßig informiert. Notwendige Maßnahmen werden gemeinsam besprochen und bei Machbarkeit umgesetzt. Ein Großteil der Prozesse wird regelmäßig durch externe Dritte auditiert und zertifiziert (ISO 9001 und ISO 27001).	Hierzu gehören alle operativen Bereiche, sowie die unternehmensinternen Managementprozesse ( z.B. Geschäftsführung, Datenschutz, Informationssicherheit).	7	1.0	0.0
453t	2017	Insgesamt produziert die Kreissparkasse Böblingen ca. 45.000 kWh/Jahr Strom durch Photovoltaik. Darüber hinaus erfolgt keine Erhebung der Nutzung oder der Produktion von erneuerbaren Energien. Auch zukünftig arbeitet das Institut an Konzepten, um seine Emissionen zu reduzieren.	Basis hierfür ist das Energieaudit des Energiedienstleistungsgesetzes (DIN 16247-1), an dem erstmalig 2015 teilgenommen wurde.	13	1.0	0.0
454t	2020	Damit kommt das Engagement der [ORG] mittelbar oder unmittelbar grundsätzlich allen Menschen zugute, die im Geschäftsgebiet leben und arbeiten. Dies soll insbesondere dadurch erreicht werden, dass gemeinnützige Vereine und Institutionen finanziell gefördert werden, damit sich diese mit der Realisierung von Maßnahmen im Geschäftsgebiet engagieren können. Somit leistet die [ORG] einen nachhaltigen Beitrag zur Nutzenstiftung und Steigerung der Standortqualität.	Dabei stehen der [ORG] unterschiedliche Förderformen (Sponsoring, Spende, Sparlotterie) zur Verfügung, deren Vergabe sich an ihren veröffentlichten Grundzügen des gesellschaftlichen Engagements und an gesetzlichen und steuerlichen Vorgaben orientiert.	18	0.5	0.16666666666666666
455t	2019	[ORG] in Deutschland erbringt Umweltdienstleistungen für Kommunen, Industrie und Gewerbe. Das Geschäftsmodell ist darauf ausgerichtet, mit diesen Dienstleistungen einen positiven Beitrag zum nachhaltigen Management von Ressourcen zu leisten. Der Markt ist von starker Regulierung, einem Trend zur Rekommunalisierung sowie wachsenden Klimaschutz- und Nachhaltigkeitsanforderungen in Industrie und Gewerbe geprägt.	Insbesondere verfolgen Kunden zunehmend Strategien zur Verbesserung ihrer Energie- und Ressourceneffizienz.	2	0.5	0.16666666666666666
456t	2021	Zum 1. Januar 2021 hat die [ORG] das Thema Nachhaltigkeit in der Kundenkommunikation weiter aufgewertet. Das bedeutet, dass bei jeder Anlageberatung der Kunde bzw. die Kundin aktiv danach gefragt wird, ob er bzw. sie nachhaltige Kriterien bei der Anlageentscheidung berücksichtigen möchte, entsprechende Möglichkeiten dazu werden aufgezeigt. Parallel dazu sollen stetig mehr nachhaltige Finanzprodukte in den Vertriebskoffer gepackt werden.	Auch die hauseigenen Fonds werden in Abstimmung mit der [ORG] auf nachhaltige Lösungen umgestellt.	3	0.5	0.16666666666666666
457t	2019	Über die eventuellen Mehrkosten und dem Mehraufwand, die mit den Nachhaltigkeitsaspekten einhergehen, ist sich die Bank bewusst. Da das Bewusstsein von Nachhaltigkeit immer weiter steigt, eröffnen sich auch im Investitionsbereich viele neue Chancen. Damit schafft die Veränderung von Kundenverhalten auch Möglichkeiten für neue Leistungen und Geschäftsfelder.	Die [ORG] ist ein wesentlicher Finanzdienstleister, aber auch ein wichtiger Arbeitgeber und Förderer sozialer und kultureller Projekte.	2	0.5	0.16666666666666666
458t	2021	Die eingereichten Optimierungsvorhaben werden durch ein gesondertes Gremium bewertet. Dabei wird jeder eingereichte Verbesserungsvorschlag mit einer Pauschalzahlung in Höhe von zehn Euro gewürdigt. Die darüber hinaus gehenden Prämien richten sich nach den möglichen Einsparungs- und Optimierungspotentialen der eingereichten Initiative für das Unternehmen.	Durch das betriebliche Vorschlagswesen konnten bereits zahlreiche Projekte zur Kostenreduktion im Unternehmen identifiziert werden.	8	0.6666666666666666	0.0
459t	2018	In den Kategorien Umwelt, Notfallvorsorge, Material und Materialeffizienz, Gesellschaft sowie Mitarbeiter und Arbeitssicherheit sind Maßnahmen, Verantwortlichkeiten, Endzeitpunkte der Maßnahmen sowie der jeweilige stichtagsbezogene Status beschrieben. Mit der jährlich aktualisierten Umwelterklärung veröffentlichen wir jeweils in der zweiten Jahreshälfte den Fortschritt in der Zielerreichung. Darüber hinaus haben wir die Ziele für Nachhaltige Entwicklung (SDGs) der Vereinten Nationen mit unserer Nachhaltigkeitsstrategie abgeglichen.	Da die Entwicklung des Nachhaltigkeits- und Umweltprogramms in 2016 noch nicht auf den 17 SDGs und den 169 Zielvorgaben basierte, haben wir eine Bewertung vorgenommen, auf welche Ziele und Zielvorgaben sich unser Programm auswirkt.	3	0.3333333333333333	0.0
460t	2017	Dieser ist eine Körperschaft öffentlichen Rechts und gehört wie die anderen regionalen Sparkassen- und Giroverbände zu den Trägern des Deutschen Sparkassen- und Giroverbandes. Er hat den gesetzlichen Auftrag, in seinem Geschäftsgebiet das Sparkassenwesen zu fördern, insbesondere die Sparkassen, ihre Träger und die Sparkassenaufsichtsbehörden der Länder fachlich zu beraten und die Jahresabschlussprüfungen bei den Mitgliedssparkassen durchzuführen. Der [ORG] nimmt die Interessen der [ORG] in bankpolitischen, kreditwirtschaftlichen und aufsichtsrechtlichen Fragen gegenüber den Institutionen des Bundes und der Europäischen Union wahr.	Die Einhaltung der gesetzlichen Vorschriften und Verordnungen durch die Sparkasse Vorpommern wird von der Bundesanstalt für Finanzdienstleistungsaufsicht geprüft.	19	1.0	0.0
461t	2020	Auch in diesen Fällen wollen wir unserer Verantwortung noch stärker gerecht werden. Daher haben wir vor, im Rahmen des Nachhaltigkeitsmanagements bis 2022 ein neues Konzept zur Wahrung der Menschenrechte in unserer Lieferkette zu erarbeiten. Dazu wird eine menschenrechtliche Risikoanalyse gehören.	Außerdem beabsichtigen wir, einen dazugehörigen Beschwerdemechanismus einzurichten.	17	0.6666666666666666	0.0
462t	2019	Unsere Verbraucher wissen die Produkte der [ORG] zu schätzen, weil sie höchste Qualitäts- und Sicherheitsanforderungen erfüllen und wir dafür auf hochwertige Rohstoffe und erstklassige natürliche Mineralwasservorkommen setzen. Jährliche IFS-Zertifizierungen mit dem Prädikat „Höheres Niveau“, regelmäßige Auszeichnungen der DLG sowie Bestnoten von ÖKO-Test bestätigen die hohen Qualitätsanforderungen der [ORG]. Neben regelmäßigen internen Kontrollen unterziehen wir unser Mineralwasser ständigen umfassenden und freiwilligen Kontrollen durch das unabhängige [ORG], die weit über das gesetzliche Maß hinausgehen.	Um die Quellen der [ORG] zu schützen, werden die Wasserentnahmen streng beobachtet.	10	0.6666666666666666	0.0
463t	2017	Die nachhaltige Unternehmensstrategie wird in Form von einzelnen Zielen bereichsabhängig in einer Balanced Scorecard operationalisiert. Zur Überprüfung der Zielerreichung werden Indikatoren festgelegt, die das Unternehmen quartalsweise auswertet. In einem jährlich stattfindenden Workshop werden Zielbeschreibungen, Maßnahmen zur Zielerreichung und die festgelegten Indikatoren überprüft und ggfs. angepasst.	Daneben bildet die jährlich errechnete CSR-Rendite die ökonomischen, sozialen und ökologischen Unternehmensleistungen ab.	7	1.0	0.0
464t	2017	Strukturell ist das Nachhaltigkeitsmanagement der Geschäftsleitung unterstellt und treibt in enger Abstimmung mit der Geschäftsführerin [PERSON] das Thema innerhalb eines integrierten Managementprozesses weiter voran (s. Nachhaltigkeitsbericht 2017, S. 18-19). Mit dazu gehört neben dem Leben und Anpassen der Nachhaltigkeitsstrategie auch die Überwachung der Umsetzung und Analyse nachhaltigkeitsrelevanter Themen. Jede Führungskraft der einzelnen Prozessbereiche (von kaufmännischer Verwaltung bis zur Logistik) hat ebenfalls die Aufgabe, Nachhaltigkeitsaspekte in ihren Verantwortungsbereichen umzusetzen und weiterzuentwickeln.	Einen wichtigen prozessübergreifenden Bereich in diesem Kontext stellt die „nachhaltige Beschaffung“ dar, da der Einkauf dezentral und prozessbezogen abgewickelt wird.	5	0.3333333333333333	0.0
465t	2021	Die [ORG] legt großen Wert auf die Fort- und Weiterbildung aller Mitarbeitenden, um die zukünftigen Herausforderungen der Arbeitswelt bestmöglich zu bewältigen. Ziele der Qualifizierungsmaßnahmen im Unternehmen sind, die Fähigkeiten, das Wissen, die Qualifikation, die Motivation und die Zufriedenheit der Mitarbeitenden zu verbessern, das Fluktuationsrisiko zu senken und Weiterbildung als Mehrwert wahrzunehmen. Aufgrund der kontinuierlichen Umsetzung wird kein zeitlicher Horizont zur Zielerreichung definiert.	Wir bieten unseren Mitarbeitenden fachspezifische Qualifizierungs- und Schulungsangebote als interne und externe Maßnahmen, als digitale online-Schulungen sowie die Möglichkeit individuellen Bildungsurlaubs.	16	0.6666666666666666	0.0
466t	2020	Für die Ermittlung der CO2-Emissionen werden die tatsächlichen Endenergieverbräuche mit den je nach Energieträger entsprechenden CO2-Faktoren herangezogen. So ergibt sich für das Jahr 2019 für die Raumerwärmung einschließlich der zentralen Trinkwassererwärmung für den fernwärmeversorgten Wohnungsbestand der [ORG] eine CO2-Emission von 18.591 t CO2/ Jahr. Für den mit Gaszentralheizung erwärmten Wohnungsbestand ergibt sich eine CO2-Emission von 842 t CO2/ Jahr.	Für die dezentral mit Raumwärme versorgten Gebäude geht die Unternehmensgruppe im Jahr 2019 von einer CO2-Emission von 4.728 t CO2/ Jahr aus – ein wesentliches Potential, das die [ORG] im ersten Schritt heben wird.	13	0.8333333333333333	0.16666666666666669
467t	2020	Die verpflichtenden Fortbildungen umfassen eine mehrtägige Fortbildung zu [ORG] internen Standards, Vorgehensweisen und Zuständigkeiten inklusive der Korruptionsprävention. Im [ORG] werden neben einer großen Anzahl an Fachinformationen auch Bescheide und Genehmigungen bearbeitet. Des Weiteren wird teilweise die Überwachung über die nachgeordneten Behörden wie Bezirksregierungen und die kommunalen Ordnungsbehörden wahrgenommen.	Hierdurch entstehen Einflussmöglichkeiten in verschiedenen Rechtsbereichen beispielsweise des Umweltrechts oder der Verbrauchersicherheit.	20	0.3333333333333333	0.0
468t	2017	Die Vergütungssysteme der [ORG] orientieren sich an einem nachhaltigen Erfolg der [ORG]. Die [ORG] ist tarifgebunden und die Arbeitsverträge der Beschäftigten beruhen auf Basis des TVöD-S. Die Verantwortung für die Ausgestaltung der Vergütungssysteme der Beschäftigten trägt die Geschäftsleitung.	Das Aufsichtsorgan (Verwaltungsrat) ist mindestens einmal jährlich über die Ausgestaltung der Vergütungssysteme zu informieren.	8	1.0	0.0
469t	2020	Die Verbrauchszahlen aus dem Jahr 2020 geben kein realistisches Bild des tatsächlichen Verbrauchs wieder, da aufgrund der Corona-Pandemie ein großer Teil der Mitarbeiter zeitweise im Homeoffice gearbeitet hat. Wir stellen in diesem Bericht daher auch nicht alle Verbräuche dar, da sich das Jahr 2020 aus unserer Sicht nicht als Basisjahr für die künftige Entwicklung eignet. Darüber hinaus haben wir in unserem ersten Berichtsjahr noch nicht alle Verbräuche kontinuierlich erhoben, da der Entschluss zur Berichterstattung erst zum Jahresende gefasst wurde.	Im Jahr 2021 berichten wir detaillierter zu den Verbräuchen.	11	1.0	0.0
470t	2019	Wir bieten jungen, engagierten Menschen die Chance, in ihrer Heimat Karriere zu machen, und fördern damit den Nachwuchs in der und für die Region. Die [ORG] bildet derzeit 44 Nachwuchskräfte im Rahmen eines sehr handlungsorientierten und die Selbständigkeit fördernden Ausbildungsmodells aus. Wir begleiten unsere Mitarbeiter in allen Lebensphasen und helfen ihre Potenziale zu erkennen und weiterzuentwickeln.	Denn nur zufriedene und hervorragend qualifizierte Mitarbeiter sind in der Lage, das hohe Beratungs- und Serviceniveau dauerhaft sicherzustellen.	16	0.6666666666666666	0.0
471t	2018	Solidität, Seriosität und Sicherheit sind Werte, an denen sich die [ORG] orientiert - in unseren langfristigen Strategien und im täglichen Handeln. Wir verfolgen eine verantwortungs- und risikobewusste Geschäftspolitik. Wir bekennen uns zu unserem gesellschaftlichen Auftrag.	Wir wirtschaften verantwortungsvoll, zukunftsorientiert und nachhaltig.	1	0.6666666666666666	0.33333333333333337
472t	2018	Wir bieten unseren Beschäftigten die Möglichkeit, sich an verschiedenen Formaten und Initiativen zu beteiligen. Die Einbindung unserer Mitarbeiter erfolgt unter anderem durch die Arbeitnehmervertretung im Aufsichtsrat, die Jugend- und Auszubildendenvertretung sowie die Schwerbehindertenvertretung. Zudem gibt es einen Gesamtbetriebsrat sowie einen Betriebsrat an den einzelnen Niederlassungen.	Ziel ist die Beratung, Unterstützung und Interessenswahrung aller Beschäftigten.	14	0.6666666666666666	0.0
473t	2017	Im Berichtsjahr 2017 konnten [ORG] auf 21 Jahre Umweltmanagement nach der Europäischen Verordnung zum Umweltmanagement (EMAS) zurückblicken. Wie kaum ein anderes Unternehmen der Büromöbelbranche analysiert und verbessert [ORG] die ökologischen Auswirkungen und den Ressourcenverbrauch seiner Tätigkeit; dazu gehört auch eine umfassende Zusammenarbeit mit den Lieferanten, nicht nur in ökologischer Hinsicht (vgl. Kriterium 4). Auf S. 60-68 des Nachhaltigkeitsberichts stellen wir sehr ausführlich die direkten und indirekten Umweltauswirkungen dar inklusive einer Bewertung der jeweiligen Aspekte entsprechend ihres Umweltgefährdungspotenzials.	Auf den S. 69-81 sind eine ausführliche Input-Output-Bilanz sowie die Kernindikatoren nach EMAS dargestellt.	11	1.0	0.0
474t	2018	Unsere Nachhaltigkeitsziele stehen zudem im Einklang mit den Unternehmenszielen. Bereits in der Präambel der Unternehmensziele ist Nachhaltigkeit explizit als Themenschwerpunkt enthalten. Auch in unseren langfristigen und jährlichen Unternehmenszielen ist eine Verflechtung mit der Nachhaltigkeit erkennbar.	Dieses Zusammenspiel wird durch den Genossenschaftsgedanken unterstützt und unterstreicht die langfristig ausgerichtete und verantwortungsbewusste Geschäftspolitik von [ORG].	3	0.3333333333333333	0.0
475t	2021	Wo ein Jobticket für ein Unternehmen unserer Größe angeboten wird, wird dies auch genutzt und entsprechend bezuschusst. Dienstwagen sind grundsätzlich kein Bestandteil von Vergütungspaketen. Bei neuen Verträgen wird ein Dienstwagen nur angeboten, wo dies mit Blick auf die jeweilige Tätigkeit branchenüblich ist (z.B. im Vertrieb).	Bestehende Verträge, die das Recht auf einen Dienstwagen beinhalten, versuchen wir durch finanzielle Anreize umzustellen.	8	0.8333333333333333	0.16666666666666669
476t	2017	Unser Einsatz für den Naturschutz ist in der Naturschutzstrategie mit den Leitbildern für die Naturlandschaften der [ORG] festgeschrieben. Weitere Leitlinien existieren in Teilbereichen zum betrieblichen Umweltschutz, z.B. innerhalb der Reisekostenrichtlinie, Beschaffungsrichtlinie und dem Leitbild klimafreundliche Stiftung. Neben einem sparsamen Einsatz von Energie haben wir uns das Ziel gesetzt, bis 2019 die Energieversorgung zu 100 Prozent auf erneuerbare Energien umzustellen.	Dieses Ziel wird sich jedoch erst bis 2021 in den Gebäuden realisieren lassen.	12	1.0	0.0
477t	2017	Eigens definierte Nachhaltigkeitsziele sind im Rahmen der Vergütung bislang nicht implementiert. Die Mitglieder des Aufsichtsrates erhalten für ihre Tätigkeit eine jährliche Pauschale als Aufsichtsratsvergütung. Den Bezügen lagen die Beschlüsse der Hauptversammlung zugrunde.	Im Jahresabschluss 2017 wurden diese Gesamtbezüge offengelegt.	8	1.0	0.0
478t	2017	Da Nachhaltigkeit implizit in der Geschäftsstrategie verankert ist, kann bei der Umsetzung der Nachhaltigkeitsstrategie auf etablierte Prozesse und Strukturen zurückgegriffen werden. Für die Mitarbeiter gelten klar definierte und verbindlich einzuhaltende Regeln und Wertmaßstäbe, die im Organisationshandbuch (OHB) der [ORG] dokumentiert sind. Die standardisierten Prozesse unterstützen unsere Mitarbeiter dabei, Kunden optimal zu beraten sowie auf einen ressourcenschonenden Umgang mit Verbrauchsmaterialien zu achten.	Dies wird u.a. unterstützt durch ein differenziertes Kompetenzenmanagement.	6	0.3333333333333333	0.3333333333333333
479t	2021	Das Intranet ist das zentrale Kommunikationsmedium für den internen Dialog. Es enthält alle relevanten Informationen, redaktionelle Beiträge und Neuigkeiten zum Geschäftsbetrieb wie auch zur Nachhaltigkeit. Zudem können die Mitarbeitenden über die Kontaktoption „Direkt zu ...“ dem Vorstand Fragen stellen.	Strategieklausuren, Führungskräftetreffen, Führungsakademie, Sommerakademie aller Beschäftigten, Vorstand im Dialog, Personalversammlungen, Befragungen der Mitarbeitenden und viele weitere Anlässe schaffen aktiv Raum für den Austausch und die Einbringung der Beschäftigten.	9	0.3333333333333333	0.0
480t	2020	Bereits durch die intensive Arbeit in diesem Projekt, das alle Gebäude umfasst, werden Potenziale für den effizienteren Einsatz des Anlagenbetriebes erkannt und entsprechende Verbesserungsvorschläge erarbeitet. Während der Corona-Pandemie hat der Arbeitsschutzausschuss in Zusammenarbeit mit dem Betriebsarzt die Corona-Schutzmaßnahmen plausibilisiert. Die [ORG] pflegt seit mehreren Jahren ein nachhaltiges und effizientes Recyclingmanagementsystem, in welchem vor allem die korrekte und umweltbewusste Abfalltrennung und -entsorgung eine zentrale Rolle einnimmt.	Zur Identifizierung der Potenziale zwecks Verringerung des CO2-Abdruckes unserer Gebäude haben wir Ende 2019/Anfang 2020 an sieben Standorten ein Energieaudit durchgeführt.	12	1.0	0.0
481t	2020	Die Ergebnisse der Wesentlichkeitsanalyse und des Kundendialogs sind in den Strategieprozess 2018 eingeflossen. Unsere nachhaltigkeitsstrategischen Aussagen sind in einem separaten Kapitel in der Geschäftsstrategie gebündelt. Darin haben wir mittel- und langfristige Nachhaltigkeitsziele definiert (siehe hierzu Kriterium 3).	Die Nachhaltigkeits-Leitsätze drücken unsere grundlegende Positionierung zum Thema Nachhaltigkeit aus und dienen uns als Orientierungsrahmen (siehe hierzu auch Leistungsindikator GRI SRS-102-16 zu den Kriterien 5-7).	1	1.0	0.0
482t	2019	In 2016 wurde im [ORG] eine Zukunftsvision erarbeitet. Schwerpunkte dieser Vision sind dabei insbesondere Umweltfreundlichkeit, Klimaschutz, Service, Qualität sowie gesellschaftliche und soziale Verantwortung. In der täglichen Praxis zeigt sich die Umsetzung unserer Vision in der Gewährleistung einer sicheren Energie- und Wasserversorgung und Mobilität, im verantwortungsvollen Umgang mit Ressourcen, durch soziales Engagement sowie durch eine vorausschauende Ausrichtung der Geschäftsfelder im Hinblick auf aktuelle und künftige Anforderungen an eine nachhaltige Energie-, Trinkwasser- und ÖPNV-Versorgung.	Der [ORG] leistet damit Jahr für Jahr einen wichtigen und unverzichtbaren Beitrag zur Entwicklung des Gemeinwesens in Lübeck und den angrenzenden Gemeinden.	1	0.5	0.16666666666666666
483t	2019	Die zentralen Handlungsfelder der [ORG] umfassen im Kerngeschäft die Errichtung und Bewirtschaftung des eigenen Immobilienbestandes. Der eigene Bestand umfasst insgesamt 2.377 Wohnungen, 28 gewerblich genutzten Objekten, 584 Garagen und Carports sowie 168 vermietete Einstellplätze. Die Kernaufgabe ist die Versorgung der Bürgerinnen und Bürger im Stadtgebiet von Nienburg/Weser (Stadt Nienburg) mit zeitgemäßem Wohnraum zu marktgerechten Mietpreisen.	Darüber hinaus werden wohnungsbegleitende Dienstleistungen im Rahmen der Bestandsbewirtschaftung über Dritte und mit dem eigenen Regiebetrieb (Pflege und Reinigung der Gemeinschaftsflächen und Instandhaltungs- und Instandsetzungsarbeiten in den eigenen Bestandsobjekten) erbracht.	1	0.6666666666666666	0.0
484t	2017	Die [ORG] stehen als kommunales Unternehmen im permanenten Austausch mit einer Vielzahl von gesellschaftlichen Akteuren. Dazu zählen Kunden, Beschäftigte, Anwohner, Anteilseigner, Behörden, Politik, Geschäftspartner und Verbände. Welche Anspruchsgruppen für uns besonders relevant sind, haben wir im Rahmen einer Stakeholderanalyse im Jahr 2016 ermittelt.	Den Kontakt zu unseren Anspruchsgruppen pflegen wir über unterschiedliche Kanäle.	9	0.3333333333333333	0.0
485t	2017	Durch ein konsequentes Energiemanagement soll unser ökologischer Fußabdruck weiter reduziert werden. Mit dieser Strategie soll nachhaltiges Denken und Handeln bei allen Mitarbeitern, Führungskräften und in den Filialen der [ORG] implementiert werden. Die Strategieumsetzung wird über die Entwicklung eines Nachhaltigkeitskonzeptes operationalisiert.	So entwickeln unsere Auszubildenden im Jahr 2018 ein bankweites Nachhaltigkeitskonzept mit den Schwerpunkten Facility Management, Betriebliches Gesundheitsmanagement und Mitarbeiterbindung.	1	0.6666666666666666	0.0
486t	2019	Der Gesamtvorstand der [ORG] verantwortet die Nachhaltigkeitsstrategie der Bank. Die Verankerung auf Vorstandsebene ermöglicht die effiziente Umsetzung in allen Bereichen der Bank. Die Koordination der Nachhaltigkeitsstrategie sowie der Umsetzung der entsprechenden Maßnahmen, das Maßnahmencontrolling sowie die Überarbeitung der Strategie und Leitsätze obliegt dem Leiter Strategie und Stab, der direkt an den Vorstand berichtet.	Dabei arbeitet Strategie und Stab mit anderen Einheiten in einer festen Arbeitsgruppe zusammen.	5	0.5	0.16666666666666666
487t	2020	Unsere Förderengagements stehen in Einklang mit unseren geschäftsstrategischen Zielsetzungen und den Nachhaltigkeitszielen der [ORG]. Gemeinsam mit den Akteuren aus dem kommunalen, wirtschaftlichen sowie zivilgesellschaftlichen Bereich engagieren wir uns für das Gelingen des Transformationsprozesses und die Erreichung der Klimaziele in der Region. Besonderen Wert legen wir auf die Förderung von Projekten, die den sozialen Zusammenhalt stärken, das Auseinanderdriften der Gesellschaft verhindern und ökologische Aspekte fördern.	Zudem engagieren wir uns für eine moderne Wirtschafts- und Finanzbildung für alle Schichten der Bevölkerung.	18	0.5	0.16666666666666666
488t	2021	Die Überprüfung der Lieferanten obliegt der für den Einkauf zuständigen Führungskraft. Für die Auswahl der Fonds sowie insgesamt die Beurteilung der Investitionen in der Kapitalanlage sind die Abteilungsleiter der Kapitalanlage verantwortlich. Für Mitarbeiterbelange ist die Führungskraft der Personalabteilung verantwortlich.	Sobald Menschenrechtsverletzungen durch unsere Mitarbeiter, Vertriebspartner, Kunden und andere gemeldet werden, prüfen wir die Verletzung und handeln sofort.	17	0.6666666666666666	0.0
489t	2018	Der Vorstand sorgt für ein angemessenes Risikomanagement und Risikocontrolling in der Anstalt bzw. im Unternehmen.“ Das Nachhaltigkeitsmanagement ist im Vorstandsbüro Energie, Umwelt, Innovationen angesiedelt. Es wirkt mit bei der Erarbeitung der Umweltstrategie und des ökologischen Profils der [ORG].	Das Vorstandsbüro ist verantwortlich für das Abstimmen und Verfolgen der Nachhaltigkeitsziele der [ORG], das Überwachen der Zielerreichung und Einleiten von Maßnahmen zur Gegensteuerung sowie die Nachhaltigkeitsberichterstattung.	5	0.6666666666666666	0.0
