id;description;C2A
882706335101124;"Die letzten Sätze machen mich da wütend ""JUNGE MÄNNER "". 

Warum sind eigentlich die meisten Flüchtlinge junge Männer ?? Weil keine Kinder und Frauen ?? Die hätten es viel mehr nötig. 

Stattdessen holen wir uns solche rein die schon im Heim gewalttätig sind ;) 

Aber das kommt davon wenn man Menschen in ein Land steckt das ihnen 20 Jahre voraus ist. Man lässt auch keinen Wilden Wolf in eine Wohnsiedlung ...";False
882719741766450;weils feige schweine sind die ihre kinder u frauen im stich lassen...u für son pck müssen wir steuergroschen abdrücken;False
1105425559495866;Das wäre natürlich am besten, wenn es gar nicht erst zu Moscheen kommen würde.;False
861953357176422;Till Grossmann Till Grossmann;False
1056530091052080;"igitt kannst du gruslige puppen haben... ;-)";False
982751808429909;Das ist ja wohl nicht mehr auszuhalten !!!  Das sind 80 DEUTSCHE  Schicksale, das tut mir leid für diese Leute. Danke für die Info.;False
977691922269231;Vari Lemur Rückt mal bitte noch ein Stück nach rechts. Bitte noch etwas. Ja, schon ganz gut, bitte noch ein kleines Stückchen weiter nach rechts. Ja, so ist es gut. Ups. Nanu, wo kommen denn plötzlich die ganzen Nazis her? Eben waren es doch noch ganz normale Leute. Junge Junge, so schnell kann es gehen. Nur einen Moment nicht aufgepasst, schon steht man bis zum Kinn in der braunen Scheiße...;False
945896032115487;Im besten Fall geht es den freimaurerisch durchsetzten Regierungen, Parteien und Medien in der EU darum, eine willenlose und identitaetslose Konsumermasse nach amerikanischem Vorbild in Europa zu schaffen. Im schlimmsten Fall planen die regierenden Verbrecher einen Vernichtungskampf gegen die europaeischen Voelker. Die entwurzelten Massen aus den US-verwuesteten Kriegsgebieten werden zu diesem Zweck nach Europa gelockt.;False
1007171319321291;Tja Herr Steinmeier, die tun wenigstens was für ihr Geld, anstatt nur die Menschen dumm zu labern!!!;False
1007138492657907;Also der einzige der nicht nur eigene Interessen im Kopf hat ist Putin - die andern bombardieren nur was von eigenen Vorteil ist...;False
876458075725950;"Also, unter den Asylanten, sind fast nur ungebildete. Die wenigen Ärzte würden nichtmal reichen um die Asylanten zu behandeln. Wie soll das ein Gewinn sein. Und warum zum geier kommen die ALLE nach Deutschland? 
Warum nimmt Polen bspw. überhaupt keine Flüchtlinge auf?";False
1152505068121248;"Anna Spiegel ..lieber bin ich "" einsam"" als von dummen menschen umgeben die nicht weiter denken als von halm zu halm und ihren namen rückwärts erbrechen können während sie singen,tanzen und teddybären als wurfgeschoß mißbrauchen.";False
1069207073117715;Da hat Merkel aber immer sehr wohlwollende Interviewer, sie würde sonst auch so eine erbärmliche Leistung abliefern.;False
855034907868267;Jetzt erst recht,auf zu PEGIDA am Montag in Dresden;True
1035101416528281;Wenn ich nicht 550 km zu fahren hätte!;False
1112167362155019;lass es einfach...;False
1057623830942706;Da komnen täglich mehr rein als abgeschoben werden;False
876403669064724;Und unsere armen Kinder müssen diesen sinnlosen Schuldruck ertragen!;False
1010176549020768;MDR berichtete von Pegida,berichtet? Keine Informationen und Analysen über die Reden bei Pegida sonder nur es waren weniger Menschen auf der Demo,Hooligans als Ordner usw.Was für ein bescheuerter Beitrag vom MDR.Alles nichts sagend.;False
1007134272658329;"Klar ist das auch aus Eigeninteresse. Er will nämlich nicht, dass der IS in sein Land einfällt, sei es durch Migration oder aus dem Land heraus ;).";False
1063489403689482;"Das Land ist durch Justiz und Politik wehrlos dem Ansturm preisgegeben.

""Nach der Messerattacke wurde der 31-Jährige vorläufig festgenommen. Es wurden Strafverfahren wegen Widerstands, Bedrohung, versuchter gefährlicher Körperverletzung sowie unerlaubten Aufenthalts eingeleitet.

Und jetzt das Beste :

Doch offenbar reichten die Verfehlungen nicht aus, um den Mann länger festzuhalten. Im Polizeibericht heißt es weiter: „Nach Rücksprache mit der Staatsanwaltschaft musste der Angreifer auf freien Fuß gesetzt und in die Erstaufnahmeeinrichtung nach Ingelheim verbracht werden.“ 
Dort werde sein Asylverfahren zukünftig betrieben, hieß es weiter."" (!!!)

Asylverfahren? Haben die ein Rad ab?

http://www.allgemeine-zeitung.de/lokales/polizei/messerattacke-am-hauptbahnhof-mainz-asylbewerber-aus-eritrea-greift-bundespolizisten-an_16667038.htm";False
876245812413843;ohne worte;False
1111369242234831;Und sie leben wie Gott in Frankreich   so mancher arme Bürger würde sich freuen auch nur Ansatzweise ein Teil des Geldes zu erhalten---den Hartz 4 Empfängern ( Behinderte ) wird auch noch die Verlängerung ihres Ausweises in Rechnung von 28,80 € zugemutet---ist ja alles in Hartz 4 drin------------------ Die monatlich rund 350 Euro Taschengeld werden auf die Karte gebucht, die Abfrage des Kontostands sei per Smartphone möglich. ---unsere Rentner haben nicht mal ein Handy --- und müssen sehen, dass sie nicht verhungern----WAS FÜR NE BENACHTEILIGUNG DER EIGENEN BÜRGER------also nur noch A f D ---;True
1043616159010140;sie heulen rumm,nur weil man mal die wut rausläßt und sagt was alle denken,man was ist das für ein arme regierung und presse;False
1010191125685977;http://whitegenocideproject.com/germany-proposed-law-would-allow-government-to-enter-private-property-and-plan-for-accommodation-of-refugees/;False
1063653670339722;Sagt doch alles aus! Herzlichen Glückwunsch Ossis!;False
1064132866958469;Sachsen ist das Land für das die  Republik am meisten blechen muss - es  komntn direkt nach der künstlich durch Hugenotten angesiedelten Preussenhauptstadt Berlin.      https://de.wikipedia.org/wiki/L%C3%A4nderfinanzausgleich#/media/File:Laenderfinanzausgleich.png                     Ohne Westdevisen waere Sachsen gar nicht  überlebensfähig. Da nuetzt auch Intelligenz und Aroganz nichts.;False
1056474021057687;https://www.youtube.com/watch?v=YwgEsbG07wU;False
1152521954786226;Es gibt doch Antidiskrimierungsgesetz UND unser Grundgesetz. Obwohl mittlerweile mich Rechtsbeugung auch nicht mehr wundern würde.;False
1063748213663601;..genau..gut getroffen !;False
1095923240446098;"Ja und auch deshalb kommen sie zu  "" UNS "" . Denn hier in Europa und insbesondere Deutschland - DÜRFEN  sie das. In ihrem Land ??????? Na auch deshalb kommen sie zu "" UNS ""., Oder ?";False
982649958440094;Und weil sie aus einem Land in Ungarn einfallen wollen, in dem sie sicher sind!;False
882702818434809;Bestimmt wenigstens mit der rechten Hand.;False
977209808984109;Julia Schmidt - Gesocks hört sich im ersten Moment vielleicht komisch an, aber was sagst du denn zu Pack , Mob, Dunkeldeutschland, Nazis, Rechte, Braune usw.usw. wie hier die Leute teilweise betitelt werden. Stört es dich auch ?  Wo sind deine Komi´s dazu...???;True
945364102168680;Korrupte Politganoven;False
993527630685660;Firlefanz, Trommelwirbel und lange Zotteln waren dominierend auf der Demo in Berlin...schreibt mein Bruder. Wie auf dem Hexentanzplatz im Harz, meinte er noch;False
935271199844637;Na endlich!;False
962647390440351;besser hätte ich es nicht schreiben können!!!!!;False
945877242117366;Hört auf zu Jammern,geht Spazieren!;True
983080535063703;Kompliment an Ungarns Regierung .;False
1057129507658805;Bin auch dabei. Ich klatsche mir die Finger wund !!!  :);False
1038651359506620;Fazit nach der Sylvesternacht: die Migranten machen lustig weiter. Links dazu könnte man Seitenweise posten.;False
1092497057455383;Thoralf Schmidt Das liese sich sofort ändern, wenn Sozialleistungen nur für EU-Bürger gegeben werden, Und kleinste kriminelle Handlungen sofort mit langjährigen Bewährungstrafen beantwortet würden. Das wurde für die Zielgruppen bedeuten: innerhalb des Landes kein legales Auskommen mehr zu finden, so wie harte Strafen: also lieber ein anderes Land aufsuchen.;False
982747248430365;Top Interview mit Orban: http://m.diepresse.com/home/politik/aussenpolitik/4822692/index.do?xtor=CS1-15;False
1063276293710793;"Sagen Sie mal was haben Sie denn genommen?  Geht es noch hier Leute so zu beleidigen?  Ich verstehe nicht wie man Geistig so Umnachtet sein kann wie Sie. Vor öffnen des Mundes sollte das Hirn Betriebstemperatur haben. Aber Ihr Name ""Dresden Drecksvolk"" und Profil sagen alles.  Ach ja bevor Sie Ihren dämlichen Text nun wiederholt niederschreiben, Grüße aus Bayern. Na hat es klick gemacht?";False
1007138269324596;Putin findet Assad gut. Soll er ihn zu seinem Vize machen und wir schicken Merkel nach Syrien als Welt Retterin und in Deutschland gibt es Neuwahlen. Ist das nicht eine gute Lösung?;False
991237670914656;Grüße aus brandenburg in Gedanken sind wir bei euch. Top??;False
855038071201284;Deutschland profiert nur einseitig von Ausländern. die höheren Steuern. Aber man sollte auch die Kehrseite sehen, die Plätze die mit ausländischen Arbeitern belegt werden, kostet einem Deutschen den Arbeitsplatz und für den muss dann wiederum ALG I oder ALG II bezahlt werden. Was kommt am ende besser???;False
1111612065543882;Wow die Ossies haben es einfach drauf. Und eines Tages wird man Euch Danke sagen für Euer Engagement.;False
882739651764459;Wovor flüchtet man aus Marokko???;False
882693491769075;Mit der Einstellung 100%;False
982669418438148;[@IND]: Das befürchte ich auch, aber wenn es nach unseren Gutmenschen geht, dann sind das doch verfolgte & traumatisierte Menschen, die einzig und allein ihr Recht auf einen sicheren Aufenthaltsort geltend machen wollen! Dass man bereits in einer sicheren Zone war, ist dabei natürlich vollkommen nebensächlich. Wirtschaftskriminelle äh sorry Flüchtlinge brauchen unsere ungeteilte Aufmerksamkeit & vollste Hilfsbereitschaft - ist doch klar! ??;False
1063235087048247;Es gibt auch Erfreuliches.;False
1120365484668540;werden wir alles noch kennen lernen;False
982938628411227;"Unternehmerin ????????
Schmierfink wäre wohl angebrachter ????????????????";False
1035159103189179;Gabriele Hellmann, ganz meine Meinung.;False
876362905735467;wenn wir ausländische Fachkräfte dringend benötigen dann hat der staat in seiner Bildungspolitik eindeutig versagt!!!;False
862032690501822;Wenn Art. 146 GG nicht endlich durchgesetzt wird , nehemen wir Art. 20 (4) GG in Anspruch. Dann können wir nochmal über Sektenfreiheit diskutieren.;False
1035617159810040;Dann aber auch einen Abstecher nach Grimmitschau??;False
1035188559852900;Das ist doch Quatsch. Egal wer da oben sitzt. Die Karre steckt tief im Dreck. Es kann nur noch um Schadenbegrenzung gehen. Politik ist und bleibt die Hure der Wirtschaft. Es geht nur um Geld und Macht.;False
882759645095793;Nein !...das waren die Pegida - Spaziergänger ! und erstochen wurde er mit einer Haarnadel einer zornigen Rentnerin.;False
991366324235124;"zu meinem groessten Bedauern werden die tollen deutschen Landschaften durch Moschee verschandelt. und AUCH Japan!

https://retrip.s3.amazonaws.com/article/2032/images/20325434ed7d714b1_m.jpg";False
1096513387053750;Sogar die Kinder werden schon auf Gewalt getrimmt.;False
876340372404387;Es ist nur noch lächerlich was in Deutschland abläuft;False
862015433836881;Ruft Ihr Euch hier gegenseitig um Hilfe an? Julie, wer im Glashaus sitzt, sollte nicht mit Steinen werfen, von wegen Deiner beanstandeten Grammatik! Ihr linken Immerschläfer, ist es Euch nicht langsam zu blöd, hier bei PEGIDA herum zu stänkern? Ihr habt noch nicht EINEN zu Eurer Mickey Mouse Welt bekehren können!;False
989193974452359;"Sogar im Februar 2014 wurde diese ""Reisewarnung"" schon gegeben. http://web.archive.org/web/20140717232849/http://travel.gc.ca/destinations/germany";False
945703862134704;Sehr nett gesagt;False
1105435732828182;Wer dort wohnt,eine Box ins Fenster und gegen Gejaule,am besten Gröhleei! Ist das selbe Geseiere!;True
1035135013191588;Wer hat den das angezettelt? Das wird der Ami gewesen sein. Und Mutti hat hinter dem Rücken des eigenen Volkes , Verträge unterschrieben. Wenn alles verloren ist sitzt Mutti auf den Malediven.;False
982637918441298;"Das es an der ungarischen Grenze gerade unter Alloha Snackbar Rufen eskaliert, läuft ja auf jedem Kanal und steht überall. 

Am Montag warnte Siegfried Daebritz in seiner Rede vor Zuständen dieser Art und die #Journaille beschimpfte dies als ""wirr"", so schnell holt die Realität die #Naivmenschen eben ein. 

#PEGIDA #AufDieStraße #GrenzenRICHTIGSichern";True
876361665735591;Fachkräfte? Im Osten sieht man kaum Zuwanderer arbeiten! Und indische IT-Berater bspw verdienen im Westen 1/10 von dem was eine deutscher Spezialist bekommt. Wieder nur Schwachsinn!;False
982696355102121;"Meldung :Die ungar.Polizei setzt Wasserwerfer und Tränengas gegen Flüchtlinge ein.
Die westl. Medien-Kamarilla postet ungarische Unmenschlichkeit ?
Kommentar :
Gegen Provokateure an der ungar. Staatsgrenze !
Kein normaler Flüchtling verbeißt sich an einer Stelle wo er nicht weiter kommt sondern biegt sofort in die Ausweichroute ein !
Ganz besonders die - wie das ZDF soeben berichtet hat - die keine Armutsflüchtlinge sind.
Allein die gezeigten Bilder zeigen,dass es eine konzertierte Aktion gezielter Provolation und PR-mäßiger Ausschlachtung ist und auch schon der normale Zuschauer bemerkt das.
> Es liegen nicht zufällig sich über einen längeren Zeitpunkt als Wurfgeschosse eignende Steine griffbereit beieinander !
Die serbische Polizei hat auch keinen Grund bei Ausschreitungen gegen Ungarn genüsslich zuzuschauen.
Ein örtlicher Polizei-Kommandeur muss bestochen worden sein !
Man beobachte auch die nervenkitzel-mäßige Aufgesetztheit der Inszenierung und die daraus resultierend PR-gerecht erzeugte Dramatik !
Durch alle dazu bisher gesehenen Korrespondenten-Berichte zieht sich nur eine Linie :
Verächtlichmachung Ungarns,das Randale-Machen nicht als Lebenskultur akzeptieren will und Menschen die Heimat zu zerkloppen und sie dabei umzubringen auch nicht !
Die Bürgerinnen und Bürger Normal-Bevölkerung der Bundesrepublik Deutschland,die wissen,dass Ungarn die Finger nicht in der In-Brand-Steckung des Nahen Ostens drin hat,andere aber sehr wohl,entschuldigen sich bei Ungarn für die Entgleisung ihrer Medien in konzertierter Aktion Provokation mit PR-mäßiger Ausschlachtung an der Ausschreitung gegen Ungarn mit beteiligt gewesen zu sein !";False
1010206892351067;Nicht schlecht,aber mit unseren jetzigen Politiker nicht zu realisieren.Diese politisch-mediale Klasse mit IHRER Laisser-faire-Politik und der ständigen Propaganda gegen einen Großteil der eigenen Bevölkerung werden von alldem nichts umsetzen. SIE regieren nur nach IHRER Gesinnung, und dem Streben der Anpassung unseres Volkes, an eine andere fremde Kultur!;False
855024031202688;nein.....ihr seid dummköpfe....;False
855014237870334;Genauso wir alle zusammen sind das Volk;False
960892100615880;Die sollen hier mal noch mehr rein lassen und Europa geht unter :) Freu mich schon auf meine Wunderbare Zukunft.;False
962142200490870;"Wir Deutsche müssen darauf achten unsere Eigenständigkeit zu erhalten Die Geschichte zeigt es immer wieder Viele Nationalitäten in einen Land führt immer zu Spannungen Ex Juguslawien ex Sowejtonion 
Russland";False
882917171746707;Die Evolution ist nicht aufzuhalten, ist nicht deren Lebensraum und genauso muss es sein, die natürliche auslesen hat begonnen. ??;False
962749683763455;habe geschaut, eine Antwort kommt auf den selben Weg, aus Zeitgründen wahrscheinlich aber erst ab Donnerstag;False
1007138332657923;Der Ami beteiligt sich nur nicht weil er dort kein Öl sieht!;False
945906188781138;""" stehen bei uns gegenüber regelmäßig ab 22:00 vor Ihren Wohnblock und feuern Ihre Kinder beim Fahrradfahren an. Könnte es schöner sein? "" . . . . ja klar, is ja Ramadan, und so geht das Gegröhle die ganze Nacht, da kriegt Mann kein Auge zu, aber morgens um 7 soll Mann wieder fit und munter auf'er Maloche sein um den Lebensunterhalt für das Pack zu erarbeiten :-(";False
991401927564897;Ruud Clarson ....... Merkel ist 1. mit Pattex am Stuhl festgeklebt und 2. bekommt sie die Befehle aus dem Kriegstreiberland USA , die sie befolgen muss, und es auch gerne tut, da sie wie die Befehlsgeber Jüdin ist , und auch der Schokoriegel bekommt die Befehle von der Wallstreet ( Rockefeller, Rothschild, Kaufmann , Goldman Sachs, FED - Bank , allesamt Zionisten, was Merkel auch ist )..... wenn Merkel gehen sollte, wer kommt dann ? die Banditen der rot/rot/grünen Deutschenhasser und Päderasten , Mauermörderpartei und der Schariapartei SPD ? das eine ist die Pest , das andere die Cholera;False
1055085307863225;Die hälfte der erdkugel ist schon menschenleer * übertreibmal *;False
876605902377834;Hier in Deutschland sprechen die wenigste die Probleme an welche hier herschen!!!!;False
876245532413871;Mir ist zu Ohren gekommen das Pegida auch für die Erderwärmung verantwortlich ist....;False
1063472227024533;Maas warnte doch vor dem ersten Toten? Pardon, ersten Toten durch einen Deutschen, das ist ja etwas anderes. Hier haben wir zwar das richtige Opfer, aber den falschen Täter. Da besteht für den Gesinnungsminister wohl kein dringender Handlungsbedarf.;False
861943413844083;Ganz vorsichtig.;False
876538005717957;wir wollen keine Menschen, die das schnelle Geld wollen und ihr Volk in Stich lassen;False
1111327978905624;Das ist genau das richtige.;False
855049281200163;Kommste gerade aus dem Dschungelcamp? Dein Profilbild bestätigt mir das.;False
1105399046165184;Das muß verhindert werden:Volksabstimmung!;True
1063669367004819;Schandfleck.;False
1052389691466120;Wenn die Polizei ihre Aufzeichnungen endlich live in Netz stellen würde, wären solche Anschreiben unnötig. Es gäbe später keine Ausreden oder dergleichen. Die Polizei sollte im Interesse aller Bürger handeln und nicht auf Befehl eines politischen Innenministers!!!;True
1052485168123239;Lasst euch von diesen asozialen Linksextremisten nicht provozieren. Wie heißt es so schön? Der KLÜGERE gibt nach! Und wer hier die klügeren sind braucht nicht extra erwähnt zu werden! Wünsche euch (uns) viel Erfolg und Spaß! Und lasst uns doch mal ein Motto klauen: WIR SCHAFFEN DAS!;True
1063232847048471;Nur eine Frage der Zeit bis es den ersten toten gibt -gell herr Maaslos?Ausser dem ist es Pflicht für jeden Deutschen zu wissen das somalier und senegalesen sich nicht verstehen da Hirnchirurgen schon immer Probleme mit Allgemeinmedizinern haben;False
1035621066476316;100%, wieso?;False
862197010485390;Finde Pegida muss verboten werden. Hab gehört gibt's auch nicht in Angola.;False
862062843832140;"Gehören wir zu den ""gewissen Leuten"", deren Freiheit genommen wurde, bald soll oder bereits ist? Ich fordere alle Leser der SZ auf, dieses Verhalten dieser Zeitung kritisch zu hinterfragen. Selbst diejenigen, die heute auf der Pegida-Gegenseite stehen und sich über das mediale Wohlwollen freuen, sollten sich ernsthaft fragen, ob sie irgendwann mal auch zu den ""gewissen Leuten"" gehören werden.";True
962301427141614;Die unterliegen den EU-Regeln.;False
983429358362154;Endlich mal jemand der Stolz auf seine Heimat und seine Familie ist !!! ???? Nachdem eine Anke Schneider enthüllt worden ist, hört man komischer weise keinen Ton mehr von ihr ... gibt ja leider genügend Personen die sich an der gegenwärtigen Situation bereichern möchten !!! Traurig, Traurig, Traurig;False
1105472296157859;Das bedeutet offiziellen Krieg.;True
945876035450820;bei uns im Freistaat kocht es schon ziemlich. Allerdings werden die Menschen erst mobil wenn es an des Deutschen Eigentum geht. :(;False
855115791193512;Ich hoffe du gehst bald;False
1152512918120463;Intolerant Pack! Man muß kein AFD Mitglied sein um Sie zu wählen! Steht ja keinem auf der Stirn geschrieben! Ausserdem fällt die Mitgliedschaft unter Datenschutz.;False
960973067274450;Jawolllllllll;False
993447684026988;Steuerabgabe im Gespräch um flüchtlinge zu finanzieren ?????.....Dann wähle ich rechts....Und zwar so rechts, dass es rechter nimma geht.;False
882680798437011;..unter anderem die masern..;False
1007262735978816;und immer an die eigene NASE fassen........  !;False
960881793950244;"""Wirtschaftsflüchtlinge würden das System für wirklich Schutzbedürftige ""blockieren"", so Vincent Cochetel von den Vereinten Nationen.

Nicht bei uns, wir nehmen alle und alles auf ... :(";False
1012453815459708;sicher nicht, die sind voll rassistisch.... wer als ethnischer Malay geboren wird muss Moslem werden und die ethnischen Chinesen und Inder, die hier seit Generationen leben, werden weiterhin als nicht-Malayen betrachter, obwohl sie den gleichen Pass haben.... also.... wo ist er der sog. Deutsche Rassismus? Lächerlich.....;False
882713301767094;Gefunden;False
1035477629823993;Lieber Efe Zehir es werden mehr und mehr. Du denkst der Rest schläft, aber das sieht nur so aus.;False
876247829080308;So siehts aus??;False
854999421205149;BYE BYE  BYE HAHAHAH;False
1013086212063135;"http://diefreiheitsliebe.de/gesellschaft/islamfeindlichkeit-der-neue-rassismus-teil-1/

Wie ihr euch über das Wort Rassismus aufregt.
Tausche Rassismus gegen islamophob...";False
854996301205461;Sehr gut!;False
1069183226453433;Grüne Deppen !!!;False
1012385052133251;"Danke an euch, #Hooligans Gegen  Satzbau#. 
Die Pegidioten haben sich in aller Öffentlichkeit lächerlich gemacht. 
Nicht mal die Überschrift ihres Lutzileins hat sie gerettet. Wieder einmal haben sie ihre geistige Reife bewiesen.";False
862014360503655;Dont feed the müllera;False
982778395093917;Es ist seltsam , wie diese Feiglinge plötzlich mutig genug, um zu kämpfen geworden . Zu viel Angst , um für ihr eigenes Land gegen das Böse , aber glücklich, gegen schwache Polizei, die nur verwenden, wird Tränengas bekämpfen kämpfen. Erschießen . Nagetiere.;False
1012848652086891;naja dem DD-Bürgermeister traue ich das aber zui;False
985403694831387;Super ! Beim nächsten mal bin ich mit an Bord.??????;False
1035542386484184;Da geht einem doch das Herz auf;False
1010182729020150;Rainer Grüner hast wohl Angst, von den Gutmenschen wegen eines Vertippers der Dummheit überführt zu werden? Sie suchen eben krampfhaft nach Argumenten, weil sie keine mehr haben. Da braucht man sich nur mal vertippen und 5 solche Idioten ziehen sich dran hoch.;False
991241917580898;http://www.frauenkirche.de/index.php/webcam;False
855006394537785;Da haste sowas von recht denn wir sind das Volk und wir können die Politika in die Knie zwingen Frankreich hat es schon bewiesen denn wenn die auf der Straße kehren dann läuft nichts mehr;True
1111312792240476;"damit kommt das geld auch besser bei denen an , welche es zusteht  wie den frauen und den kindern ! übrigens hatten wir das schon mal in form von geldwerten gutscheinen . mit denen konnte alles eingekauft werden ausser alkohol und tabacwaren . ( allerdings ""verkauften "" die asylbewerber seinerzeit die gutscheine an deutsche  gegen bargeld   im satz  66/34   teils bis runter 50/50 !)";False
855496787822079;"Lieber Herr Bachmann,liebes Orga.-Team,
selbstredend dürfen die Ausländer Fritzen,Krautfresses,Piefkes usw. zu uns sagen.
Dann wissen wir,die Normal-Bevölkerung,dass wir unter uns sind
und
nur dann macht es Sinn über die allemal gemeinsamen (!) Zipperlein zu sprechen !
> Darf mich erinnern :
Damals in der Ostzone bei Schulfeiern der EOS hatten wir gelegentlich zu fortgeschrittener Stund gesungen ""Wir wollen unseren alten Kaiser Wilhelm wieder haben !""
Unsere Staatsbürgerkunde-Lehrerin hatte als Mega-leutseelige Person eher am lautesten mit gesungen !
Dies wohlwissend,dass Niemand den Herrn wirklich wieder haben wollte !
Und dies alles ohne Folgen !
>> Am nächsten Tag war ja Samstag oder Sonntag und man konnte ausschlafen !";False
993439940694429;Hat die Schreckliche ja zugegeben: Multi-Kulti ist quatsch!!;False
935465569825200;oh will der bernd im arm genommen werden?;False
862029600502131;Bisschen Wahrheit ist wohl dran. Wenn man nebenbei noch das risiko eines Krieges mit Rußland dazu nimmt braucht man das Haus eh nicht mitnehmen. Ich bin übrigens ein Befürworter das Muslime am 30.02 einen Feiertag kriegen !;False
1018199841551772;"Der russische Geheimdienst hat Thailand vor der Moeglichkeit gewarnt,dass zehn Syrier,die mit ISIS in Verbindung stehen,vorgehabt hatten,den Anschlag auf die russische Institution in Thailand zu verueben.

http://www.jpost.com/Breaking-News/Syrians-linked-to-ISIS-in-Thailand-planned-to-attack-Russian-interests-436297";False
1064443133594109;Wir sind ein Land... Gemeinsam sind wir Stark...;False
861958460509245;Das mit dem Sonntag stimmt aber nicht, meines Kenntnisstandes nach sind bis jetzt alle Demos Montags gewesen, mit außnahme einer Demo, die wegen einem Gratiskonzert auf Sonntag verlegt wurde...hmm;False
1152571138114641;Geld geht immer ??????;False
1056926804345742;Was soll der Quatsch wieder, 67 Leute? 6700000 wäre besser und das würde dann auch bestimmt Spürbar sein! Zudem machen die eh nur Urlaub und kommen wieder!;False
945395072165583;Wenn der Stadt kosten für Asylanten hat, können wir es auch so ausgeben;False
1111402932231462;Was ist daran so schlimm? Ich verstehe die ganze Aufregung nicht. Das Geld haben die ja,  müssen nur mit Karte bezahlen.  1400 Flüchtlinge, die wohnen nicht alle im Dorf. Desweiteren zieht es die ab Mittag sowieso in die Stadt. Das die BRD GmbH den Plan hat das Bargeld in Deutschland abzuschaffen da regt sich niemand auf. Da vermute ich mal ganz stark , dass bald 1400 Flüchtlinge innerhalb Deutschland's auf Wanderschaft gehen, nämlich dorthin wo sie noch Bargeld bekommen.;False
862405473797877;Yen Sanchez Stell dich einfach aufs Dach und mach den Mund auf, schon ist dein Wunsch erfüllt;False
1095908547114234;Dann ist dein Auto aber Schrott. Ich hätte da eine bessere Lösung, die keine Beulen am Auto macht.;False
855505437821214;":'D ich lach mich echt kringelig... Wäre es nicht so traurig, dass das deutsche Bildungssystem gänzlich bei euch versagt hat, könnte man ein lustiges Bühnenstück über euch schreiben. Naja, da les ich mir hier lieber die minderbemittelten Kommentare ala ""rauf auf deine Alm"" durch. Das Leben muss ja so einfach sein, wenn man in Stereotypen denkt.
Und ich glaube bis euer ""Tag x"" kommt, Jürgen, knabber ich lieber Popcorn und schau mir euer Spektakel einfach an.";False
855622844476140;# Elvira Kilian Sippenhaftung gab es nur bei den Nazis und Kommunisten. Einem Schweizer Bürger jetzt die Kollektivschuld von vor 70 Jahren vorzuwerfen, ist genau das gleiche als wenn man alle Deutschen als Nazis beschimpfen würde.;False
1010693008969122;Ich hoffe dass die Alternative für Deutschland AfD und PEGIDA die Macht hier in Deutschland übernehmen, und des wird auch früher oder später so sein, wenn nicht schon alles verloren scheint! :(;False
855502084488216;"Aber !
Das Wort ""Kanake"" ist  noch lange nicht so schlimm  wie die massive Verletzung  der Gefühle ganzer Völker !
Außerdem besagt Kanake in einschlägiger Relevanz nix anderes als das Wort Deutscher !
> Angehöriger eines Volkes !";False
945372935501130;Es gibt noch viel mehr Gründe für PEGIDA zu sein! Auch das ist einer, die chaotische und verlogene Energiewende https://rundertischdgf.wordpress.com/2015/07/04/das-grose-geschaft-mit-der-energiewende-die-burger-zahlen-es-auf-alle-falle-so-oder-so/;False
1057110807660675;Oh da ist keiner drauf den ich wählen würde....;False
982738771764546;Na wartet nur mal alle ab wie die sich benehmen wen sie in Deutschland sind und es nicht so geht wie sie es gerne hätten;False
861946653843759;Da haste es uns jetzt aber mal so richtig gezeigt. ...;False
982698225101934;Der muss den Inhalt deines postes Googlen, damit der den versteht ??????;False
1012415178796905;"Ein Deutscher zieht von einem Bundesland ins Andere und wird als Refugee diffamiert. Komisch das es immer die aus den ""alten Bundesländern"" sind, die andere als ""Flüchtling"" bezeichnen und immer darauf hinweisen müssen, daß man weder was geleistet hat, immer nur alimentiert wurde und das der Staat DDR pleite gewesen ist. 
Die DDR hatte nicht so viele Schulden wie Berlin, Hamburg und Bremen. Die anderen Bundesländer lasse ich jetzt mal außen vor. :-D";False
854996217872136;tolles Video!;False
1105405009497921;top !;False
1065823883456034;Erstklassiger Kommentar, Herr Grow! Danke.;False
862009680504123;Denise , ich glaube nicht das du das alles richtig verstehst und jededen wo es um ausländer geht gleich die scheuklappen runter machst . Es geht um die schleichende islamisierung in diesem land ( beweise sind genug im net ) es geht um unkontollierte zuwanderung um russland und krieg . Asylsuchende die hilfe brauchen sollen sie auch bekommen ( aber nicht auf teufel komm raus zusammen gepfercht irgendwo ) . Es geht um unsere unmögliche politik . Und worum geht es dir ?;False
991245960913827;Vor den verschissen  Reichs tag ziehen und die mongo Merkel  mal so richtig  in den arsch treten  meine Gedanken  sind bei euch!!!!;True
876526289052462;"27.02.2015 - 15:59 UHR   |   LAUSITZ
Boxberg bekommt Asylbewerberheim

Eine alte Berufsschule am Kraftwerk Boxberg wird zum Asylbewerberheim. Der Landkreis Görlitz reagiert damit auf den unerwartet hohen Zustrom an Flüchtlingen. In der ehemaligen Berufsschule sollen zunächst rund 150 Asylbewerber untergebracht werden – und zwar ab 9. März. Außerdem läuft eine Anfrage, ob der Kreis auch das ehemalige Lehrlingswohnheim als Asylbewerberunterkunft genutzt werden kann. Der Boxberger Bürgermeister Roland Trunsch ist nicht gerade begeistert, hat aber ein Einsehen. Der Kreis Görlitz muss bis Ende April 450 neue Asylbewerber aufnehmen.";False
