id;description;DBO
1111669778871444;Ich bin auch für PEGIDA, aber nur durch die Teilnahme an Wahlen kann man etwas ändern!;nothing
982745148430575;André Berg vielleicht meint der UNO-Clown, daß Ungarn die Grenzverletzer zu lasch behandelt?;nothing
1012913262080430;Oskar Siwka Keine Ahnung von Rassismus aber das Maul aufreissen! Seit wann sind Muslime eine Rasse? *kopfschüttel*;nothing
1010693418969081;Der Focus.online hat Heute einen Artikel veröffentlicht in dem er Pegida, Deutsche und ihre Werte durch einen Historiker lächerlich macht! Ich empfehle das mal wegen Volksverhetzung prüfen zu lassen. Die Deutschen sind tatsächlich dem Untergang geweiht wenn es sich zu einem Trend entwickelt Deutsche lächerlich zu machen! Bürger seid wachsam und zeigt sie alle an die Deutsche verhetzen!;nothing
1063420490363040;"Versteh nicht das Problem??? 
Merke nur, ein Problem weniger!^^";nothing
876418069063284;Also Chris Hinnschauer , dann schau mal genau hin, was alles Handwerk ist... Im Osten gibt es seit Jahren im Bauhandwerk Mindestlohn und der liegt aktuell bei 10,75€ und steigt jedes Jahr!!!;nothing
862062843832140;"Gehören wir zu den ""gewissen Leuten"", deren Freiheit genommen wurde, bald soll oder bereits ist? Ich fordere alle Leser der SZ auf, dieses Verhalten dieser Zeitung kritisch zu hinterfragen. Selbst diejenigen, die heute auf der Pegida-Gegenseite stehen und sich über das mediale Wohlwollen freuen, sollten sich ernsthaft fragen, ob sie irgendwann mal auch zu den ""gewissen Leuten"" gehören werden.";nothing
982649408440149;Wir sind alle am Arsch, aber sowas von. Das steht bereits fest.;nothing
1096006340437788;Idioten !;nothing
882790445092713;Oder ein Landsmann, wie neulich der beauernswerte Eritreer, der in Dresden ebenfalls von einem Landsmann ermordet wurde.;nothing
855624247809333;Vielen Dank für den Kommentar, Herr Smith. Der ist in mehrfacher Hinsicht so unglaublich dämlich, dass er meine Meinung - die ich ja eigentlich gar nicht habe - über Euch Dumpfbacken eindrucksvoll bestätigt. :-);nothing
1035118866526536;oje...... gähn;nothing
983153388389751;"""Kriegsflüchtlinge"" welche in Europa mit Steinen auf Polizisten werfen, gehören sofort vor ein Schnellgericht gestellt und in ihre friedliche Heimat abgeschoben!!! Dort liegen genug Steine herum, welche sich dieses Pack gegenseitig an den Kopf werfen kann!";nothing
1036801606358262;Ich habe Euch schon immer für Euer Durchhaltevermögen bewundert und ich bin nach wie vor richtig Stolz auf Euch.Weiter so Dresden.;nothing
1063809053657517;Susi Flocke Das habe ich doch nur theoretisch gemeint. Natürlich ist Bildung wichtig Ich wollte damit nur sagen, dass es nur Wenige gibt, die nach ihrem Abi nicht abheben und den Ego-Trip einschlagen. Natürlich will ich das Beste für meine Kinder. Einer hat sein Abi gemacht. :-);nothing
1134609763244112;Nicht nur einen, sondern alle!;nothing
855054494532975;wird ein fail .. wie immer;nothing
1453;Achtung, meine Freunde! Wir müssen für eine Welt ohne Juden und Kommunisten kämpfen. #WhitePower;nothing
888148991223525;"hellmut, in dem grueppchen um die UMP tummelt sich auch noch MODEM.
aber trotzdem scheint die UMP alleine ca 30% zu haben und ist diesmal besser als meine partei.
diesmal....";nothing
1056669754371447;Rosi Meyer Volksverhetzung?  Dieses Gesindel welches für das Deutsche Volk dasein sollte und für was sie reichlich bezahlt werden,sollte wegen Volks und Landesverrat vor Gericht getrieben werden.;agitation
861968353841589;Hahaha welches Volk verrate ich denn? Bezeichnet ihr Mitläufer euch jetzt als Volk zu so einem Volk will ich bestimmt nicht gehören;nothing
1152537901451298;Dann würde ich jedem abraten, sich von und oder durch die AWO betreuen zu lassen. Haben die mal darüber nachgedacht, das die Mehrheit der Bewohner den 2. Weltkrieg mitbekommen haben.;nothing
876303062408118;Oh ja;nothing
876909142347510;Ich dachte das Arbeitsamt ist für Deutsche Arbeitslose zuständig und nicht für Zuwanderer??? Na ja gut wenn die Arbeitskräfte zuwandern braucht das AA ja auch nicht mehr arbeiten und noch mehr Kaffee trinken!!!Wieviel Arbeitskräfte hat den die Arbeitsagentur wirklich in Arbeit gebracht10 oder 15 % den Rest machen ja die Arbeitssuchenden selber;criticism
1394568835370561536;"@rachelk44138983 @Kugelblitzdemo2 @welt Man mag von der obigen Aussage halten was man will aber es wurde mit keinem einzigen Wort Hitler, der NS oder sonstige faschistoide Mechanismen beschrieben. Ist die ideologische Verblendung der ,,Fck-Nazi"" Front tatsächlich schon soweit vorgedrungen? Das ist ja schon pathologisch";nothing
855018774536547;Super und wir bringen wieder mehr Leute mit! Grüße aus Strehla!;nothing
1297;@weg_merkel @Deutscher1958 @Anorexis Fresse halten, asoziales dummes Stück Vieh.;nothing
946608642044226;Und über die Ossis damals gemault! Die schwarzen willkommen heißen! Ihr seid Bazis!;nothing
1134283166610105;Aber nur , wenn er keinen Pudding bekommt  !;nothing
982682638436826;Steine werfende Flüchtlinge -gut und Ungarn die sich verteidigen und ihre Grenzen sichern-böse! Absolut lachhaft - jetzt wacht endlich mal auf gutmenschen-solche Bilder werden wir bei uns auch bald sehen wenn die sog Flüchtlinge nicht kriegen was sie wollen;nothing
945886468783110;Johannes Huber eine andere od. bessere Alternative wie die BIA gibt es ja nicht :-);nothing
1391700822715768832;@MS_Berlin @normmanne @arndhenze @HGMaassen @ArminLaschet Nur weil du Nazi das behauptest, um uns normale Menschen das Sprechen zu erschweren oder zu verbieten, wird es nicht wahr. Nazis sind  die größten Antisemiten. Immer gewesen. Von Anfang an. Und niemand anderer.;agitation
1105657119472710;Warum wollen 50 Muskels einen neuen Tempel.Die haben doch einen.Können den doch sanieren.;nothing
1245;Sollte @USER oder einem ihrer Kinder etwas geschehen, werde ich persöhnlich mit einem Benzinkanister zum Axel Springer Verlag gehen. Ich könnte mir vorstellen, dass hunderte Frauen mit Benzinkanistern mitkommen!🔥;nothing
982768331761590;Um was machst du dir denn sorgen?;nothing
1105422296162859;Schweineblut und fertig;nothing
876541075717650;Tod nach german;nothing
862088713829553;Oder ein es..??;nothing
1063740456997710;Charon Ritter wir stehen hier und können nicht anders!;nothing
882699731768451;Die Frage ist doch, was hat ein Marrokaner hier zu suchen. Aus welchem Grund bittet der um Asyl und vor was flüchtet der...vor schlechtem Wetter?;nothing
1052380704800352;Ist schon gut die Erklärung des Polizeipräsidenten! Ich nehme an, er hat diese in Richtung der gewalttätigen Dresden Nazifreien abgegeben! Denn von Pegida geht keine Gewalt aus!;nothing
1010210719017351;"Merkel hat Solidarität und Beistand schon tränenreich bekundet.. Sie sendet Taschentücher und Fähnchen.

Frankreich hat die EU-Partner offiziell um Beistand gebeten. Die Regierung bezieht sich dabei auf Artikel 42.7 des EU-Vertrags von Lissabon. Darin heißt es im Wortlaut:
""Im Falle eines bewaffneten Angriffs auf das Hoheitsgebiet eines Mitgliedstaats schulden die anderen Mitgliedstaaten ihm alle in ihrer Macht stehende Hilfe und Unterstützung, im Einklang mit Artikel 51 der Charta der Vereinten Nationen. Dies lässt den besonderen Charakter der Sicherheits- und Verteidigungspolitik bestimmter Mitgliedstaaten unberührt.""";criticism
882734951764929;entschuldige,dass ich das sage,aber diese leute haben unsere menschichkeit u toleranz jahrzehnte nach strich u faden benutzt u uns gleichzeitig mit scheiße beworfen,in dem sie uns bei sich jeder sich bietender gelegenheit,als nazis defamiert haben.sie haben es überzogen u nun kommt gegendruck(aktion-reaktion) die machen mit uns was sie wollen(gruppenvergewaltigungen in skandinavien) u kommen bei gericht damit durch...hör endlich auf zu jodeln,wenn da einer den löffel abgibt,du naivling!es wird nicht friedlich bleiben,oder glaubst du,die muslime hier schauen zu?;nothing
1392246570008121344;@aosang @ArminLaschet @DrGilYaron du bist ein widerwärtiger israelischer Nazi. Deine Großeltern wurden damals vergast und du billigst die selben Methoden Israels.;nothing
1095900977114991;we all can thank Merkel for that :);criticism
1111624782209277;"Dresden hat mal wieder Gesicht gezeigt.
Das Beweist mal wieder, wir lassen uns nicht vom MERKEL REGIME unterkriegen, NIEMALS.";criticism
1056907327681023;Massen sind bei mir ne andere zahl !!!;criticism
855040827867675;Michael Böhm und Kath Billa, erklär mir doch bitte was diese Missstände mit den Moslems zu tun haben?;nothing
1105408149497607;ja klar, ausgerechnet in Dresden... logo ??;nothing
1390729941872955392;@visaoupassport @ChakerRonai Islam verankert sind. 90+% der Moslime in diesen Ländern stimmt dem Dreck auch noch zu. Absolut lächerlich, wenn man bedenkt, dass ein Großteil der Flüchtlinge aus diesem Ländern migriert. Ein Armutszeugnis des logischen Denkens. Aber vorhersehbar bei Inzestverherrlichung usw.;nothing
951526514885772;"Rubrik Regionales, heute Meißen. 

Die #Asylindustrie in ihrem Lauf, hält weder Ochs noch Esel auf! 

Abgewandeltes Zitat von Erich Honecker, da wo jetzt das Wort Asylindustrie steht, stand damals das Wort Sozialismus. 

Die Anwohnerinformation, ist ja dieses mal tatsächlich rechtzeitig am selben Tag gekommen, an dem aufgebaut werden soll, Hut ab. 

Und das THW soll Zelte aufbauen. 

#Meißen #Absurdistan";criticism
1096058453765910;schau Dir die Kinder an. Die werden benutzt! Die sollte man rausholen, aber die Eltern dort lassen;nothing
1134145133290575;Grenzen dicht fertig;nothing
855640781141013;Nee, kann mit Ossihass nicht dienen. Ich mache mich nur über Leute lustig, die jemanden hassen, der de facto gar nicht da ist. Ihr macht Euch in Dresden total lächerlich.;nothing
1052429744795448;It was the NATO air strikes which finally damaged Gaddafi's convoy. After which , Gaddafi was summarily executed. It was also NATO air strikes which destabilized Assad's iron grip on Syria. This eventually led to the rise of these militants as ISIS. So, it was NATO and the western European government who destabilized these 2 ironmen recently and opened the Pandora's box. See the below report: http://www.dailymail.co.uk/news/article-3431914/Never-seen-footage-shows-bloodied-Colonel-Gaddafi-begging-life-moments-executed-Libyan-rebels.html So, it is pure and instant karma that these nations are now flooded with the people of these nations (since their homes have been bombed). If only NATO had not bombed Gaddafi's convoy and had not severely damaged Assad's iron grip in Syria.....?? Now it destabilized everything and all people of these countries are flooding the NATO countries!!!! This is called the results of BAD KARMA.;criticism
882679125103845;Wo bleibt die Demo gegen Rechtegewalt Pegida usw. von Politik Verbänden Gewerkschaften usw. Wie in Dresden vor noch garnicht langer Zeit.??;nothing
1035191186519304;"Von Sachsen (y) aus ""VIEL, viel Glück. Auch wenn am Anfang nur wenige auf die Straße gehen.... ja nicht den Kopf hängen lassen.... es werden auch in Paderborn mehr, viel mehr Leute werden.";nothing
1012444195460670;Du bist aber sehr aggressiv in deiner Wortwahl warum kann ich nicht verstehen geh doch mal zu einem psychologen da hilft bestimmt Valium wir können uns doch alle lieb haben du großer großer Mensch;nothing
882753365096421;tja! Ein Kostenpunkt weniger..... kann nicht sagen das es mir leid tut ! :-);nothing
966915666680190;http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.huffingtonpost.de%2F2015%2F08%2F17%2Frassist-auslaender-enno-lenze_n_7998480.html&h=QAQGFJ2dn&s=1;nothing
855014941203597;ich glaub so langsam wirds echt lächerlich >>>> http://www.dresden-fernsehen.de/Aktuelles/Artikel/1376023/Groenemeyer-rockt-fuer-weltoffenes-Dresden/;nothing
862798380425253;Achso Polizein brauchte über 2 Stunden um überhaupt eine Staatszahl zu nennen !!!;criticism
1152522598119495;A wo kenn ich nicht..und es ich nicht kenn brauch ich nicht.;nothing
1096068800431542;Geschwartel...............;nothing
855002084538216;Hau rein Attila. Wir brauchen dich eigentlich auch nicht.;nothing
982660498439040;Das sind alles harmlose traumatisierte Flüchtlinge....Flüchten vorm Krieg und schmeißen dann Holzstücke und Steine auf andere...Klasse...;nothing
982766421761781;Ich meine doch welches Aufwachen Deutschland?  Da is eines mit 64k liker und eins mit 34k;nothing
1624;Diese Kriminellen in Der Medizin gehören mit Genickschuss hingerichtet. #Nürnberger Kodex;nothing
1064309503607472;Ich liebe Sachsen! Ich wünsche alle Deutsche, wie die Sachsen sein. Ich bin Aramäer, und ich will nicht die Islamisierung Europas. Wir wollen keine Salafistenschweine!;nothing
861941020510989;Jawoll!!;nothing
1010191009019322;Sie könnten eventuell Recht haben, aber nichts zu tun ist falsch.;nothing
1105864316118657;Wie kann so eine Schande genehmigt werden? Das passt doch rein bautechnisch nicht ins Stadtbild?;criticism
855115791193512;Ich hoffe du gehst bald;nothing
982714911766932;"Was sind das für Asylbewerbern die Randalieren und Protestieren? Sollten doch eigentlich froh sein über ihre Ankunft in einem Land wo Frieden herrscht 
I";nothing
855463011158790;"Was sind denn jetzt ""Pinats"" ???";nothing
1393382429952458752;Gewalt, Massaker und Völkermord dauern seit 72 Jahren an. Israel tötet Muslime an ihren glücklichsten Tagen. Wir erheben unsere Stimmen für die Freiheit gegenüber Jerusalem und den Muslimen. Wir wollen Freiheit für Palästina, Jerusalem und Muslime. #HearGaza;criticism
1096075333764222;N Träcker mit 'nem Güllefass. Ruck Zuck ist die Staße frei.;nothing
946717165366707;"München ist nicht bunt sondern zunhmend verdreckt. Die ""Bunten"" scheinen ganz schöne Saubären zu sein , wenn sie das nicht erkennen. Möcht nicht wissen wie es bei denen zuhaus aussieht.";nothing
876650255706732;Welche Fachkräfte?;nothing
1105766559461766;In jedem großen Schweinestall sterben jeden Tag Ferkel ! Müssen teuer entsorgt werden , mal nachfragen !;nothing
991368037568286;More than 20000;nothing
1057125300992559;127 Stück - der war gut !  :);criticism
876245812413843;ohne worte;nothing
1063672237004532;"T ja garnicht so dumm , die lieben Sachsen , oder. ? 
Können sich viele eine Scheibe abschneiden. 
Wisst ihr eigentlich warum das so ist , 
weil die Pisastudien in Klassen gemacht werden wo ein großer Teil nicht Deutsche sind.
Deswegen schneidet Deutschland im allgemeinen schlecht ab.";nothing
1134113673293721;"Uh Fangfrage: warum du auch nicht wenn du denkst du wüsstest alles besser. 
PS: hast den Sinn meiner Anmerkung nicht verstanden.";nothing
1222;Wer gegen Israel Stellung bezieht ist sicherlich kein Verbrecher denn schließlich ist der Staat Israel kein Opfer der 6 Millionen Lüge sondern ein Verbrecherstaat welcher in Palästina mordet und Gräueltaten begeht darum muss Israel endlich zerschlagen werden immerhin ist es gestohlenes Land welches sich die Kindermörder unter den Nagel gerissen haben. Bevor jetzt einer kommt und meint es wäre ein Hasskommentar muss er nur ma etwas googeln und wird merken daß es die Wahrheit ist. Israel stellt sich immer als Opfer hin und kassiert Geld für ein (laut Geschichte der Sieger) Verbrechen aber begeht weitaus schlimmeres Tag für Tag. Ich persönlich hoffe das Volk in Palästina erhebt sich und übt Rache mittels der systematischen Vernichtung Israels. Ich persönlich hoffe das Volk in Palästina erhebt sich und übt Rache mittels der systematischen Vernichtung Israels. #FREIHEIT FÜR PALÄSTINA #FREIHEIT FÜR PALÄSTINA Wenn Juden ein Problem mit meinem Kommentar haben können sie das ruhig veröffentlichen und meinen Wohnort Gardelegen auch, für den Fall dass heulende Juden vor meiner Tür stehen kann ich mich dann wenigstens Verteidigen, Nagelpistole sei Dank.;agitation
1134188369952918;Damit er , wenn ihm was nicht passt dir den Schädel einschlägt, oder dir dein Haus  anzündet??? Ne lass man, ich bleib lieber unter Meinesgleichen.;nothing
1052511221453967;Die Linke soll doch für die Bürger nur eine Opposition in der Altparteienkoalition darstellen ... alles Gemache;criticism
1013191592052597;Ich habe den Text des Herrn Klaus Werner Stolle ebenso kopiert.;nothing
1012240535481036;"Ist euch eigentlich klar, wo die Zutaten und Gewürze den Stollen und Glühwein herkommen? Ihr könnt ja in Zukunft mit  ""Spreewaldgurken-Würze"" backen und den Glühwein mit ""Bautzener Senf"" abschmecken.";nothing
982643691774054;Die Kinder sterben im Sinne Allahs. Totale Scheisse . Ich habe Angst.;nothing
855915294446895;Michael Theben, du schreibst hier so einen Stuss, dass sich mir die Nackenhaare streuben. Wahrscheinlich bist Du genau so dämlich,  wie du auch aussiehst. Verschone uns bitte mit weiteren Geschichten, besser wäre noch, wenn du nach Syrien oder einen anderen deiner Lieblingsstaaten auswanderst. Auf einen Idioten mehr oder weniger kommt es da eh nicht an.;nothing
1105412549497167;So ist es. VERHINDERN!!!;nothing
1035143499857406;blablacar.de oder auch http://www.mitfahrgelegenheit.de/;nothing
960888313949592;Bravo PEGIDA. Ihr seid sau stark. ich bewunder die Redner, welche polizeilich geschützt werden müssen ,weil sie von pöpel angespuckt und beleidigt werden. Von linken gedemütigt und beleidigt werden und trotzdem ihre Meinung kund tun.;nothing
962227707148986;"Läuft doch Alles wie "" geschmiert "" :-)";nothing
1458;Wir werden nicht aufhören, unsere Überlegenheit zu demonstrieren. Der Jude ist unser Feind #SiegHeil;nothing
935277906510633;"Was heißt ob der Vogel was damit zu tun hat ? Diese Frage kann man mit sehr wenig Intelligenz mit ja beantworten .und noch eine Frage hat der ein 1 familienhaus ? Und das mit Hartz 4 oder wie ? Es lebt sich gut als Hassprediger in ,, Deutschland"" oder BRD GmbH";criticism
1064128320292257;Sascha Berninger was das für ein geistreicher Beitrag? Ich bin in Sachsen geboren, aufgewachsen, habe hier studiert und arbeite hier. Zahle Steuern, achte und schätze unsere deutschen Werte und Gesetze sowie unsere Kultur und bin stolz darauf! Wo ist da dein Problem? Vielleicht solltest Du mal arbeiten dir was aufbauen, eine Familie gründen Kinder zeugen und aufziehen. Evtl. wird sich dann deine Einstellung ändern. Ach und, egal wenn ich in einem anderen Land geboren wäre und so aufgewachsen wäre wie hier, wäre meine Einstellung sicher die gleiche, nur das ich dann vielleicht auf Frankreich, Kanada oder was weiß ich stolz wäre. Eigentlich Schade um so viele worte die deinen Verstand wahrscheinlich überfordern. Kleiner Tip: Bilde dich erst einmal richtig, und damit meine ich nicht die politisch orientierten Massenmedien, dann würdest Du so einen Müll nicht schreiben.;nothing
862189227152835;"Geht doch zum ""Spazieren"" wie jeder halbwegs klardenkende Mensch raus in die Natur. Allein die frische Luft hilft zwar nicht gegen Euere alberne Paranoia, wenigstens verstopft Ihr aber nicht wieder die Innenstadt und kostet auch noch den Steuerzahler wieder Unsummen zur polizeilichen Begleitung des  braunen Theaters.";nothing
855009264537498;Warum ist diese Meldung nicht auf der Pegida-Seite?;nothing
1055261601178929;Hurra, lasst uns alle Länder wo es schlecht geht evakuieren. Amimerkel kümmert sich :-(;criticism
882900848415006;Wie siehts mit ner Mahnwache aus? ...... Sarkasmus aus;nothing
1063720970332992;Nicht nur die in Sachsen, die aber an erster Stelle! Manchmal wünschte ich mir, ich wäre  Sachse...;nothing
1012951658743257;"Tausche rassistisch gegen Islamfeindlich. Trotzdem habt ihr nicht recht...

Euch geht es einfach gut...";nothing
977017132336710;"Ich erzähle Euch mal eine Geschichte von ein paar Freunde, die Zecken und Punks waren.... Inbrünstig ""Pro-Asyl"" vertraten.....usw. - nach Ihrem Umzug nach Neukölln wurden aus ""Links-Autonome"" nahezu ""Rechte""";criticism
1097199996985089;ERPRESSUNG!!!!!!!!!!!!!!!!!!!!;nothing
945876298784127;Werdet schon sehen was ihr davon habt;nothing
982644355107321;schaut doch einfach mal in deren Heimatländer, wie es da aussieht;nothing
1134178839953871;Ich kenne jede Menge Perser, Türken, Kurden, Rumänen, Bulgaren etc. und das reicht mir!;nothing
1035145579857198;"Du kannst sehr wohl EBENFALLS jeden Tag dicht machen.
""HEUREKA! GENIAL! Die Lösung:
Es muss nur JEDER HANDELN!!!
Das Volk fährt ab sofort nur noch halb so schnell - 25 statt 50; 60 statt 100 - im ganzen Land auf allen Spuren in einer frei erfundenen Geschichte. Menschen verbreiten diese Geschichte wie ein Lauffeuer im ganzen Land jeden Tag (mit linker Maustaste Text markiert, mit den Tasten Strg+C kopiert und mit Strg+V neu eingefügt in E-Mails, in Druckdokumente, in Whatsapp). 
Überall wird endlich MITGEMACHT - in West, in Ost, in Süd, in Nord.

In jeder Stadt, in jedem Dorf legen jeden Tag zu jeder Zeit immer wieder und mehr Menschen den Wahnsinn lahmer, indem sie sich mit Auto, Rad, zu Fuß nur halb so schnell bewegen... vor VerRathäusern, auf allen Straßen usw. Sie entschleunigen den Wahnsinn legitim auf jeder Spur lange und deutlich bis zum Erfolg.

Fast das ganze Volk schlief oder wurde eingeschüchtert und von seinen kaltherzigen Königen und ihren teils arroganten, teils feigen Vasallen ausgeplündert, ignoriert und verraten an fremde Völker.
Alle Aufrufe, die Grenzen zu schließen und das eigene Volk zu beschützen, verhallten.
In der Geschichte gelang es aber einigen tausend wachen Menschen im ganzen Land, ihre kalten Könige zur Umkehr zu zwingen.
Generalstreik gab es nicht. Doch diese Entschleunigung konnte sich die ReGIERung wirtschaftlich nicht lange leisten.
Auch das restliche Volk musste somit aufwachen.

Die Könige und ihre ReGIERung mussten somit dem eigenen Volk die Macht und ihr sicheres Leben zurückgeben, die Grenzen schließen und endlich wieder beginnen, die Ordnung im Land nach Recht und Gesetz herzustellen.
Polizisten und Security werden dann massiv eingestellt.

Das Volk hat auf diese Weise friedlich die Macht errungen.""

Ich überlege, was diese Geschichte bedeutet.";criticism
1389620431922028544;@Uwe_Junge_MdL @SZ Sie ist nicht so dämlich wie einige weibliche AfD Politikerin. Herr Junges Intellekt reicht ihr nicht mal bis ans Knie. Aber  andere Menschen beleidigen, dass Einzige was AfD Politiker können. Eure blaubraune Trümmertruppe ist doch auf Abkackkurs mit 10%.;agitation
1554;Blut und Ehre, Hakenkreuz über Europa!;nothing
887989051239519;Min Deutschland fühlen sich alle noch sicher, Frage ist Wielange. Wegschauen bringt nichts;nothing
1088556174516138;Da täuschen Sie sich aber gewaltig. Schauen Sie sich lieber mal die Jugend von heute an.;nothing
985352081503215;Ich schätze morgen liest man wieder von 500 Rechten ??;nothing
946607138711043;Da wird mir nicht mehr schlecht, da bin ich schon am Dauerkotzen......;nothing
991309460907477;Wenn du was in der Birne hast also nie;nothing
882712368433854;Zu Hause Frau und Kinder im Stich lassen mit Not und Elend-und hier auf dicke Hose machen! Unfassbar;nothing
876344975737260;"Kann ich nur bestätigen;) Viele Deutsche haben die Schautze voll, k";nothing
982647398440350;Das gefällt euch, wenn Menschen gequält werden, was?;nothing
1063277307044025;da hat wohl jemand ein paar stunden internetzugang bekommen von mutti?...;nothing
1152506528121102;Die AWO ist doch auch so ein moralisch verkommener Verein, welcher sich, als Teil der Migrations-/Zuwanderungs-/Flüchtlingsindustrie, mit unseren Steuermitteln die Taschen füllt. :-( Denen gehört das Handwerk gelegt, zumindest jedoch mal richtig auf die  gierigen Pfoten geklopft.;nothing
935383636500060;"Kleiner Nachtrag: Der Hinweis auf eine ""schwere Kindheit"" ist keine Entschuldigung für Gewalttaten, sondern eine Beschreibung des psycho-sozialen Täterprofils. Eine Erklärung, sozusagen.";nothing
883010978403993;so ein Todesfall passt immer gut in die Propaganda;criticism
982680751770348;Wir verdanken H;nothing
1150;Heil Hitler! Es ist Zeit, dass wir unsere Nation wieder zu ihrer alten Größe zurückbringen.;agitation
1095985463773209;Nahe Pferderennbahn in Halle Junge Frau auf der Rabeninsel sexuell belästigt  http://www.mz-web.de/halle-saale/nahe-pferderennbahn-in-halle-junge-frau-auf-der-rabeninsel-sexuell-belaestigt-23840772;nothing
1064373996934356;Ich bin ein Sachse und bin Stolz da rauf auch wen ich in den Schand Fleck von Deutschland wohne !!!?;nothing
1057413247630431;http://www.tagesschau.de/inland/fluechtlinge-geruechte-101~_origin-8fe9b578-10af-4dc1-bff8-d35e023788fd.html;nothing
945485745489849;Der nennt sich Gott?  Dann nenne ich meinen Arsch Mars!;nothing
1388582286564761600;@AlexanderDinger @welt .....das lichtscheue Gesindel aus einer Melange von Antifa, Verdi, SPD und Migranten zeigt mal wieder seine hässliche, linksgrüne Fratze!;agitation
1063231453715277;Der Somalier war 100% AfD Mitglied..........;nothing
1064142376957518;Sascha Berninger Überlege dir mal genau den Wortlaut deiner Frage. Wenn Du in Biologie nicht aufgepasst hast, ist das nicht mein Problem. Und ich erkläre es Dir bestimmt nicht. Ich denke es ist alles in meiner obigen Antwort beantwortet, man muss halt lesen und verstehen können.;nothing
985373271501096;In Gedanken bin ich bei euch, DANKE DRESDEN, DANKE SACHSEN.;nothing
982680128437077;Ramon De la Perez wieso Anzeige? Gegen Uwe? Dir is schon klar das nicht direkt ersichtlich ist wen oder was er damit gemeint hat denn wir Deutsche werden auch als Pack bezeichnet;nothing
945349908836766;"na ist doch logisch, warum die ""CDU-Spitze"" von nix wissen will ;)

die Parteispitzen haben NUR gesagt, es muessen mit allen Mitteln Gegendemonstrationen auf die Beine gestellt werden :o
KEIN Mensch hat gesagt, das dafuer Geld ausgegeben werden soll ;)";criticism
855054597866298;Never surrender auf gehts schwarz rot geil !!!!!!!!:);nothing
862108287160929;Ihr seid doch echt krank und blind und unverschämt und respektlos, Ihr Antifanten! Und ... MEHRHEIT? ... IHR? ... wovon träumt Ihr eigentlich nachts??? Musste echt gerade lachen über Eure Überschätzung!!!;nothing
1134070953297993;Patrick Brendle;nothing
945864625451961;"Mein Beileid für alle Frauen die sowas nun ständig erleben müssen. 

Und ja, wer die Sprache nicht beherrscht belästigt halt mit anfassen etc. es geht hier denke ich kaum darum dass mal jemandem hinterher gepfiffen wird o.ä.";nothing
982735235098233;Aber bestimmt werfen die im Suff Kinder umher wa so traurig das es noch Menschen gibt die nicht merken in welche Richtung sich das alles entwickelt ...;nothing
935302986508125;"Wäre doch schön wenn jetzt auch noch Sven Lau verschwindet.....Warum sind Vogel und Lau nicht in Syrien und kämpfen ""für Allah"" ? Dann könnte man sich auf die natürliche Auslese verlassen";nothing
991268987578191;Ha!hallo und gruss aus wiesbaden;nothing
1065806436791112;Ich fordere NAPOLAs wieder einzuführen,damit die politische Gleichschaltung der Massen durch die linksversifften Parteischranzen schneller von statten geht.;criticism
1111436615561427;Ja do schau her.wenn das keine gute Nachricht aus BAYERN ist.;nothing
982645368440553;"Bald die 200000 Marke geknackt 
Pegida lebt ??????????";nothing
1363;Strunzdumme Nazifotze, du gehörst vergewaltigt und mit Corona infiziert, damit du Haufen Scheisse krepierst;nothing
947686335269790;Ich denke  das  ganze  hat 2 Seiten  die eine ist es  liegt  es an die  Politiker  die andere die  Harz IV Empfänger  brauchen  sich  noch nicht  mit  die  Flüchtlinge  aus einander setzen. ...ich  vermute es  wird  bald  weniger  Geld geben  ......dann  hört  die schöne Zeit  auch  auf  ....mir lang  es auch schon  wie  mit den  Steuergelder  rausgeworfen wird;criticism
1389220883076632576;@KASonline @Laschet Wirklich nicht? Nachdenken schaffen Sie.  Nach dem Grundsatz wird jedes andere EU Land ganz schnell die Wirtschaftsflüchtige anerkennen.  Sie in schlechte Unterkünfte stecken Dann kommen Rechtsanwälte der #gruene n NGO Welt und boxen die neuen Rechte in D durch. Schon sind Sie da;nothing
855026694535755;na aber hallo , fast Verwandschaft Marcel Kloß :-);nothing
991241664247590;Livestream  geht zur zeit nicht;nothing
977104478994642;Hoi Katalin! Seit wann in Deutschland?;nothing
1043891435649279;#RECHTSVERDREHER #LÜGENVERSCHWÖRER #AllesNazis #PEGIDA/STINKT #IchbeherrschediedeutscheSprachenicht,aberhetzegegenAusländer #Keinerhatmichlieb,deswegenhasseichauchalle #PATRIOTISMUS -> AUSGRENZUNG und RASSISMUS!!!!!;nothing
1056970457674710;Massenabschiebung lol;nothing
1264;Asoziale kinderhasserin! Dich sollte man vergasen, arme Drecksau;nothing
1738;Weg mir Merkel und Co.;subversive
1386968332071579648;@007_bulldog @FFF_Berlin @p4fBerlin @Berlin4F Du Hurensohn Hater deine Mutter gibt es als 0815 Schlampe auf einer 10 Jahren alten Porno CD die von obdachlosen Nazis genutzt wird. Deine Mutter hatte einen Gang bang mit afdlern diese Nazi Schlampe. Du hurensohn. Komm mal rüber wenn du paar auf die fresse willst.;nothing
